airline,airline_id,s_airport,s_airport_id,d_airport,d_airport_id,s_name,s_city,s_country,s_ICAO,s_latitude,s_longitude,s_altitude,s_timezone,d_name,d_city,d_country,d_ICAO,d_latitude,d_longitude,d_altitude,d_timezone,distance(Km)
3O,9818,CMN,1074,TSF,1539,Mohammed V International Airport,Casablanca,Morocco,GMMN,33.36750030517578,-7.589970111846924,656,0,Treviso-Sant'Angelo Airport,Treviso,Italy,LIPH,45.648399,12.1944,59,1,2168.0414889157164
3O,9818,MPL,1359,FEZ,1066,Montpellier-Méditerranée Airport,Montpellier,France,LFMT,43.57619857788086,3.96301007270813,17,1,Saïss Airport,Fes,Morocco,GMFF,33.9272994995,-4.977960109709999,1900,0,1321.9774272879222
3P,5002,AUA,2895,LSP,2844,Queen Beatrix International Airport,Oranjestad,Aruba,TNCA,12.5014,-70.015198,60,-4,Josefa Camejo International Airport,Paraguana,Venezuela,SVJC,11.78077507019043,-70.15149688720703,75,-4,81.48817990942575
3P,5002,AUA,2895,MAR,2848,Queen Beatrix International Airport,Oranjestad,Aruba,TNCA,12.5014,-70.015198,60,-4,La Chinita International Airport,Maracaibo,Venezuela,SVMC,10.5582084656,-71.7278594971,239,-4,285.4853867236023
3P,5002,BON,2896,CUR,2897,Flamingo International Airport,Kralendijk,Netherlands Antilles,TNCB,12.130999565124512,-68.26850128173828,20,-4,Hato International Airport,Willemstad,Netherlands Antilles,TNCC,12.1889,-68.959801,29,-4,75.41962012396885
3P,5002,CUR,2897,AUA,2895,Hato International Airport,Willemstad,Netherlands Antilles,TNCC,12.1889,-68.959801,29,-4,Queen Beatrix International Airport,Oranjestad,Aruba,TNCA,12.5014,-70.015198,60,-4,119.79153936356269
3P,5002,LSP,2844,AUA,2895,Josefa Camejo International Airport,Paraguana,Venezuela,SVJC,11.78077507019043,-70.15149688720703,75,-4,Queen Beatrix International Airport,Oranjestad,Aruba,TNCA,12.5014,-70.015198,60,-4,81.48817990942575
3P,5002,MAR,2848,AUA,2895,La Chinita International Airport,Maracaibo,Venezuela,SVMC,10.5582084656,-71.7278594971,239,-4,Queen Beatrix International Airport,Oranjestad,Aruba,TNCA,12.5014,-70.015198,60,-4,285.4853867236023
3S,11741,CUR,2897,SDQ,1762,Hato International Airport,Willemstad,Netherlands Antilles,TNCC,12.1889,-68.959801,29,-4,Las Américas International Airport,Santo Domingo,Dominican Republic,MDSD,18.42970085144,-69.668899536133,59,-4,698.095143868334
3S,11741,FDF,2878,SDQ,1762,Martinique Aimé Césaire International Airport,Fort-de-france,Martinique,TFFF,14.590999603271484,-61.00320053100586,16,-4,Las Américas International Airport,Santo Domingo,Dominican Republic,MDSD,18.42970085144,-69.668899536133,59,-4,1017.4294222387508
3S,11741,PTP,2881,SDQ,1762,Pointe-à-Pitre Le Raizet,Pointe-a-pitre,Guadeloupe,TFFR,16.265301,-61.531799,36,-4,Las Américas International Airport,Santo Domingo,Dominican Republic,MDSD,18.42970085144,-69.668899536133,59,-4,896.4285869040822
3S,11741,SXM,2899,SDQ,1762,Princess Juliana International Airport,Philipsburg,Netherlands Antilles,TNCM,18.0410003662,-63.1088981628,13,-4,Las Américas International Airport,Santo Domingo,Dominican Republic,MDSD,18.42970085144,-69.668899536133,59,-4,694.1139627065079
3S,11741,ANU,2874,PTP,2881,V.C. Bird International Airport,Antigua,Antigua and Barbuda,TAPA,17.1367,-61.792702,62,-4,Pointe-à-Pitre Le Raizet,Pointe-a-pitre,Guadeloupe,TFFR,16.265301,-61.531799,36,-4,100.8007257988649
3S,11741,DOM,2877,PTP,2881,Douglas-Charles Airport,Dominica,Dominica,TDPD,15.547,-61.299999,73,-4,Pointe-à-Pitre Le Raizet,Pointe-a-pitre,Guadeloupe,TFFR,16.265301,-61.531799,36,-4,83.62945123487472
3S,11741,FDF,2878,PTP,2881,Martinique Aimé Césaire International Airport,Fort-de-france,Martinique,TFFF,14.590999603271484,-61.00320053100586,16,-4,Pointe-à-Pitre Le Raizet,Pointe-a-pitre,Guadeloupe,TFFR,16.265301,-61.531799,36,-4,194.6039522396067
3S,11741,SBH,6460,PTP,2881,Gustaf III Airport,Gustavia,France,TFFJ,17.904399871826172,-62.84360122680664,49,-4,Pointe-à-Pitre Le Raizet,Pointe-a-pitre,Guadeloupe,TFFR,16.265301,-61.531799,36,-4,229.47142261120447
3S,11741,SDQ,1762,PTP,2881,Las Américas International Airport,Santo Domingo,Dominican Republic,MDSD,18.42970085144,-69.668899536133,59,-4,Pointe-à-Pitre Le Raizet,Pointe-a-pitre,Guadeloupe,TFFR,16.265301,-61.531799,36,-4,896.4285869040822
3S,11741,SFG,2879,PTP,2881,L'Espérance Airport,St. Martin,Guadeloupe,TFFG,18.099899291992,-63.047199249268,7,-4,Pointe-à-Pitre Le Raizet,Pointe-a-pitre,Guadeloupe,TFFR,16.265301,-61.531799,36,-4,259.86169936776304
3S,11741,SXM,2899,PTP,2881,Princess Juliana International Airport,Philipsburg,Netherlands Antilles,TNCM,18.0410003662,-63.1088981628,13,-4,Pointe-à-Pitre Le Raizet,Pointe-a-pitre,Guadeloupe,TFFR,16.265301,-61.531799,36,-4,258.96147617784686
5M,4436,ANU,2874,NEV,6079,V.C. Bird International Airport,Antigua,Antigua and Barbuda,TAPA,17.1367,-61.792702,62,-4,Vance W. Amory International Airport,Charlestown,Saint Kitts and Nevis,TKPN,17.205699920654297,-62.58990097045898,14,-4,85.0400705918454
3S,11741,CAY,2774,FDF,2878,Cayenne-Rochambeau Airport,Cayenne,French Guiana,SOCA,4.819809913639999,-52.3604011536,26,-3,Martinique Aimé Césaire International Airport,Fort-de-france,Martinique,TFFF,14.590999603271484,-61.00320053100586,16,-4,1440.6321084288472
3S,11741,PTP,2881,FDF,2878,Pointe-à-Pitre Le Raizet,Pointe-a-pitre,Guadeloupe,TFFR,16.265301,-61.531799,36,-4,Martinique Aimé Césaire International Airport,Fort-de-france,Martinique,TFFF,14.590999603271484,-61.00320053100586,16,-4,194.6039522396067
3S,11741,SLU,2893,FDF,2878,George F. L. Charles Airport,Castries,Saint Lucia,TLPC,14.0202,-60.992901,22,-4,Martinique Aimé Césaire International Airport,Fort-de-france,Martinique,TFFF,14.590999603271484,-61.00320053100586,16,-4,63.47972084118654
3S,11741,DOM,2877,SXM,2899,Douglas-Charles Airport,Dominica,Dominica,TDPD,15.547,-61.299999,73,-4,Princess Juliana International Airport,Philipsburg,Netherlands Antilles,TNCM,18.0410003662,-63.1088981628,13,-4,337.60745148142087
3S,11741,PTP,2881,SXM,2899,Pointe-à-Pitre Le Raizet,Pointe-a-pitre,Guadeloupe,TFFR,16.265301,-61.531799,36,-4,Princess Juliana International Airport,Philipsburg,Netherlands Antilles,TNCM,18.0410003662,-63.1088981628,13,-4,258.96147617784686
3S,11741,SDQ,1762,SXM,2899,Las Américas International Airport,Santo Domingo,Dominican Republic,MDSD,18.42970085144,-69.668899536133,59,-4,Princess Juliana International Airport,Philipsburg,Netherlands Antilles,TNCM,18.0410003662,-63.1088981628,13,-4,694.1139627065079
3S,11741,FDF,2878,CAY,2774,Martinique Aimé Césaire International Airport,Fort-de-france,Martinique,TFFF,14.590999603271484,-61.00320053100586,16,-4,Cayenne-Rochambeau Airport,Cayenne,French Guiana,SOCA,4.819809913639999,-52.3604011536,26,-3,1440.6321084288472
3S,11741,FDF,2878,SLU,2893,Martinique Aimé Césaire International Airport,Fort-de-france,Martinique,TFFF,14.590999603271484,-61.00320053100586,16,-4,George F. L. Charles Airport,Castries,Saint Lucia,TLPC,14.0202,-60.992901,22,-4,63.47972084118654
3S,11741,PTP,2881,ANU,2874,Pointe-à-Pitre Le Raizet,Pointe-a-pitre,Guadeloupe,TFFR,16.265301,-61.531799,36,-4,V.C. Bird International Airport,Antigua,Antigua and Barbuda,TAPA,17.1367,-61.792702,62,-4,100.8007257988649
5M,4436,NEV,6079,ANU,2874,Vance W. Amory International Airport,Charlestown,Saint Kitts and Nevis,TKPN,17.205699920654297,-62.58990097045898,14,-4,V.C. Bird International Airport,Antigua,Antigua and Barbuda,TAPA,17.1367,-61.792702,62,-4,85.0400705918454
3S,11741,PTP,2881,DOM,2877,Pointe-à-Pitre Le Raizet,Pointe-a-pitre,Guadeloupe,TFFR,16.265301,-61.531799,36,-4,Douglas-Charles Airport,Dominica,Dominica,TDPD,15.547,-61.299999,73,-4,83.62945123487472
3S,11741,SXM,2899,DOM,2877,Princess Juliana International Airport,Philipsburg,Netherlands Antilles,TNCM,18.0410003662,-63.1088981628,13,-4,Douglas-Charles Airport,Dominica,Dominica,TDPD,15.547,-61.299999,73,-4,337.60745148142087
3S,11741,PTP,2881,SBH,6460,Pointe-à-Pitre Le Raizet,Pointe-a-pitre,Guadeloupe,TFFR,16.265301,-61.531799,36,-4,Gustaf III Airport,Gustavia,France,TFFJ,17.904399871826172,-62.84360122680664,49,-4,229.47142261120447
3S,11741,PTP,2881,SFG,2879,Pointe-à-Pitre Le Raizet,Pointe-a-pitre,Guadeloupe,TFFR,16.265301,-61.531799,36,-4,L'Espérance Airport,St. Martin,Guadeloupe,TFFG,18.099899291992,-63.047199249268,7,-4,259.86169936776304
3U,4608,BHY,6351,XIY,3379,Beihai Airport,Beihai,China,ZGBH,21.5394,109.293999,0,8,Xi'an Xianyang International Airport,Xi'an,China,ZLXY,34.447102,108.751999,1572,8,1436.2494860263794
3U,4608,CKG,3393,XIY,3379,Chongqing Jiangbei International Airport,Chongqing,China,ZUCK,29.719200134277344,106.64199829101562,1365,8,Xi'an Xianyang International Airport,Xi'an,China,ZLXY,34.447102,108.751999,1572,8,562.0029409151974
3U,4608,CTU,3395,XIY,3379,Chengdu Shuangliu International Airport,Chengdu,China,ZUUU,30.578500747680664,103.9469985961914,1625,8,Xi'an Xianyang International Airport,Xi'an,China,ZLXY,34.447102,108.751999,1572,8,622.7660519319485
3U,4608,FOC,3385,XIY,3379,Fuzhou Changle International Airport,Fuzhou,China,ZSFZ,25.93510055541992,119.66300201416016,46,8,Xi'an Xianyang International Airport,Xi'an,China,ZLXY,34.447102,108.751999,1572,8,1410.8998118914033
3U,4608,GXH,9311,XIY,3379,Gannan Xiahe Airport,Xiahe city,China,ZLXH,34.8105,102.6447,10510,8,Xi'an Xianyang International Airport,Xi'an,China,ZLXY,34.447102,108.751999,1572,8,560.1700994876901
3U,4608,HRB,3400,XIY,3379,Taiping Airport,Harbin,China,ZYHB,45.6234016418457,126.25,457,8,Xi'an Xianyang International Airport,Xi'an,China,ZLXY,34.447102,108.751999,1572,8,1932.4884995411965
3U,4608,KMG,3382,XIY,3379,Kunming Changshui International Airport,Kunming,China,ZPPP,25.1019444,102.9291667,6903,8,Xi'an Xianyang International Airport,Xi'an,China,ZLXY,34.447102,108.751999,1572,8,1180.7543194114035
3U,4608,LXA,4097,XIY,3379,Lhasa Gonggar Airport,Lhasa,China,ZULS,29.2978000641,90.9119033813,11713,8,Xi'an Xianyang International Airport,Xi'an,China,ZLXY,34.447102,108.751999,1572,8,1776.3068843562019
3U,4608,LYI,6385,XIY,3379,Shubuling Airport,Linyi,China,ZSLY,35.04610061645508,118.41200256347656,0,8,Xi'an Xianyang International Airport,Xi'an,China,ZLXY,34.447102,108.751999,1572,8,884.7635470959456
3U,4608,TNA,4108,XIY,3379,Yaoqiang Airport,Jinan,China,ZSJN,36.857200622558594,117.21600341796876,76,8,Xi'an Xianyang International Airport,Xi'an,China,ZLXY,34.447102,108.751999,1572,8,809.992000239969
3U,4608,URC,3399,XIY,3379,Ürümqi Diwopu International Airport,Urumqi,China,ZWWW,43.90710067749024,87.47419738769531,2125,8,Xi'an Xianyang International Airport,Xi'an,China,ZLXY,34.447102,108.751999,1572,8,2105.2302728255418
3U,4608,UYN,6368,XIY,3379,Yulin Yuyang Airport,Yulin,China,ZLYL,38.35971,109.590927,0,8,Xi'an Xianyang International Airport,Xi'an,China,ZLXY,34.447102,108.751999,1572,8,441.4865985626296
3U,4608,XMN,3383,XIY,3379,Xiamen Gaoqi International Airport,Xiamen,China,ZSAM,24.54400062561035,118.12799835205078,59,8,Xi'an Xianyang International Airport,Xi'an,China,ZLXY,34.447102,108.751999,1572,8,1425.3290145384908
3U,4608,XNN,6366,XIY,3379,Xining Caojiabu Airport,Xining,China,ZLXN,36.5275,102.042999,7119,8,Xi'an Xianyang International Airport,Xi'an,China,ZLXY,34.447102,108.751999,1572,8,649.8016015044764
3U,4608,YBP,4110,XIY,3379,Yibin Caiba Airport,Yibin,China,ZUYB,28.8005555556,104.545,924,8,Xi'an Xianyang International Airport,Xi'an,China,ZLXY,34.447102,108.751999,1572,8,743.365657432134
3U,4608,CAN,3370,SPN,2244,Guangzhou Baiyun International Airport,Guangzhou,China,ZGGG,23.39240074157715,113.29900360107422,50,8,Saipan International Airport,Saipan,Northern Mariana Islands,PGSN,15.119,145.729004,215,10,3517.5802260868786
3U,4608,PVG,3406,SPN,2244,Shanghai Pudong International Airport,Shanghai,China,ZSPD,31.143400192260746,121.80500030517578,13,8,Saipan International Airport,Saipan,Northern Mariana Islands,PGSN,15.119,145.729004,215,10,3014.1739363730558
3U,4608,CGO,3375,CGQ,4380,Zhengzhou Xinzheng International Airport,Zhengzhou,China,ZHCC,34.519699096699995,113.841003418,495,8,Longjia Airport,Changchun,China,ZYCC,43.9962005615,125.684997559,706,8,1463.4353523235736
3U,4608,NKG,3388,CGQ,4380,Nanjing Lukou Airport,Nanjing,China,ZSNJ,31.742000579833984,118.86199951171876,49,8,Longjia Airport,Changchun,China,ZYCC,43.9962005615,125.684997559,706,8,1487.0688180684294
3U,4608,TNA,4108,CGQ,4380,Yaoqiang Airport,Jinan,China,ZSJN,36.857200622558594,117.21600341796876,76,8,Longjia Airport,Changchun,China,ZYCC,43.9962005615,125.684997559,706,8,1068.4267192750676
3U,4608,TSN,3368,CGQ,4380,Tianjin Binhai International Airport,Tianjin,China,ZBTJ,39.1244010925,117.346000671,10,8,Longjia Airport,Changchun,China,ZYCC,43.9962005615,125.684997559,706,8,879.4911360551001
3U,4608,CGO,3375,HRB,3400,Zhengzhou Xinzheng International Airport,Zhengzhou,China,ZHCC,34.519699096699995,113.841003418,495,8,Taiping Airport,Harbin,China,ZYHB,45.6234016418457,126.25,457,8,1620.678935421462
3U,4608,CZX,4109,HRB,3400,Changzhou Benniu Airport,Changzhou,China,ZSCG,31.919701,119.778999,0,8,Taiping Airport,Harbin,China,ZYHB,45.6234016418457,126.25,457,8,1622.3659650560276
3U,4608,DLC,3404,HRB,3400,Zhoushuizi Airport,Dalian,China,ZYTL,38.9656982421875,121.53900146484376,107,8,Taiping Airport,Harbin,China,ZYHB,45.6234016418457,126.25,457,8,835.2022496320753
3U,4608,NGB,3387,HRB,3400,Ningbo Lishe International Airport,Ninbo,China,ZSNB,29.82670021057129,121.46199798583984,13,8,Taiping Airport,Harbin,China,ZYHB,45.6234016418457,126.25,457,8,1805.401778766208
3U,4608,NKG,3388,HRB,3400,Nanjing Lukou Airport,Nanjing,China,ZSNJ,31.742000579833984,118.86199951171876,49,8,Taiping Airport,Harbin,China,ZYHB,45.6234016418457,126.25,457,8,1669.6233296940966
3U,4608,NZH,6954,HRB,3400,Manzhouli Xijiao Airport,Manzhouli,China,ZBMZ,49.566667,117.33,2231,8,Taiping Airport,Harbin,China,ZYHB,45.6234016418457,126.25,457,8,798.9665289173031
3U,4608,SJW,6347,HRB,3400,Shijiazhuang Daguocun International Airport,Shijiazhuang,China,ZBSJ,38.28070068359375,114.6969985961914,233,8,Taiping Airport,Harbin,China,ZYHB,45.6234016418457,126.25,457,8,1254.4828682920177
3U,4608,TNA,4108,HRB,3400,Yaoqiang Airport,Jinan,China,ZSJN,36.857200622558594,117.21600341796876,76,8,Taiping Airport,Harbin,China,ZYHB,45.6234016418457,126.25,457,8,1231.4718711035957
3U,4608,TSN,3368,HRB,3400,Tianjin Binhai International Airport,Tianjin,China,ZBTJ,39.1244010925,117.346000671,10,8,Taiping Airport,Harbin,China,ZYHB,45.6234016418457,126.25,457,8,1027.0003521189806
3U,4608,WNZ,6392,HRB,3400,Wenzhou Longwan International Airport,Wenzhou,China,ZSWZ,27.912201,120.851997,0,8,Taiping Airport,Harbin,China,ZYHB,45.6234016418457,126.25,457,8,2026.0055280185966
3U,4608,WUH,3376,HRB,3400,Wuhan Tianhe International Airport,Wuhan,China,ZHHH,30.7838,114.208,113,8,Taiping Airport,Harbin,China,ZYHB,45.6234016418457,126.25,457,8,1952.0825598802228
3U,4608,XIY,3379,HRB,3400,Xi'an Xianyang International Airport,Xi'an,China,ZLXY,34.447102,108.751999,1572,8,Taiping Airport,Harbin,China,ZYHB,45.6234016418457,126.25,457,8,1932.4884995411965
3U,4608,XUZ,4149,HRB,3400,Xuzhou Guanyin Airport,Xuzhou,China,ZSXZ,34.059056,117.555278,0,8,Taiping Airport,Harbin,China,ZYHB,45.6234016418457,126.25,457,8,1482.6894852016715
3U,4608,CGO,3375,URC,3399,Zhengzhou Xinzheng International Airport,Zhengzhou,China,ZHCC,34.519699096699995,113.841003418,495,8,Ürümqi Diwopu International Airport,Urumqi,China,ZWWW,43.90710067749024,87.47419738769531,2125,8,2485.6137133902184
3U,4608,CKG,3393,URC,3399,Chongqing Jiangbei International Airport,Chongqing,China,ZUCK,29.719200134277344,106.64199829101562,1365,8,Ürümqi Diwopu International Airport,Urumqi,China,ZWWW,43.90710067749024,87.47419738769531,2125,8,2313.1532472978124
3U,4608,CTU,3395,URC,3399,Chengdu Shuangliu International Airport,Chengdu,China,ZUUU,30.578500747680664,103.9469985961914,1625,8,Ürümqi Diwopu International Airport,Urumqi,China,ZWWW,43.90710067749024,87.47419738769531,2125,8,2071.4970248104228
3U,4608,KHG,3397,URC,3399,Kashgar Airport,Kashi,China,ZWSH,39.5429000854,76.0199966431,4529,8,Ürümqi Diwopu International Airport,Urumqi,China,ZWWW,43.90710067749024,87.47419738769531,2125,8,1065.969559477624
3U,4608,XIY,3379,URC,3399,Xi'an Xianyang International Airport,Xi'an,China,ZLXY,34.447102,108.751999,1572,8,Ürümqi Diwopu International Airport,Urumqi,China,ZWWW,43.90710067749024,87.47419738769531,2125,8,2105.2302728255418
3U,4608,CGQ,4380,NKG,3388,Longjia Airport,Changchun,China,ZYCC,43.9962005615,125.684997559,706,8,Nanjing Lukou Airport,Nanjing,China,ZSNJ,31.742000579833984,118.86199951171876,49,8,1487.0688180684294
3U,4608,CKG,3393,NKG,3388,Chongqing Jiangbei International Airport,Chongqing,China,ZUCK,29.719200134277344,106.64199829101562,1365,8,Nanjing Lukou Airport,Nanjing,China,ZSNJ,31.742000579833984,118.86199951171876,49,8,1188.7662294149957
3U,4608,CTU,3395,NKG,3388,Chengdu Shuangliu International Airport,Chengdu,China,ZUUU,30.578500747680664,103.9469985961914,1625,8,Nanjing Lukou Airport,Nanjing,China,ZSNJ,31.742000579833984,118.86199951171876,49,8,1423.9540149608888
3U,4608,DYG,6353,NKG,3388,Dayong Airport,Dayong,China,ZGDY,29.1028,110.443001,692,8,Nanjing Lukou Airport,Nanjing,China,ZSNJ,31.742000579833984,118.86199951171876,49,8,858.6327054413978
3U,4608,HRB,3400,NKG,3388,Taiping Airport,Harbin,China,ZYHB,45.6234016418457,126.25,457,8,Nanjing Lukou Airport,Nanjing,China,ZSNJ,31.742000579833984,118.86199951171876,49,8,1669.6233296940966
3U,4608,KMG,3382,NKG,3388,Kunming Changshui International Airport,Kunming,China,ZPPP,25.1019444,102.9291667,6903,8,Nanjing Lukou Airport,Nanjing,China,ZSNJ,31.742000579833984,118.86199951171876,49,8,1721.6746832886968
3U,4608,MIG,6400,NKG,3388,Mianyang Airport,Mianyang,China,ZUMY,31.4281005859375,104.74099731445312,0,8,Nanjing Lukou Airport,Nanjing,China,ZSNJ,31.742000579833984,118.86199951171876,49,8,1337.1019433500946
3U,4608,SYX,4030,NKG,3388,Sanya Phoenix International Airport,Sanya,China,ZJSY,18.30290031433105,109.41200256347656,92,8,Nanjing Lukou Airport,Nanjing,China,ZSNJ,31.742000579833984,118.86199951171876,49,8,1769.8785741228137
3U,4608,CGQ,4380,TNA,4108,Longjia Airport,Changchun,China,ZYCC,43.9962005615,125.684997559,706,8,Yaoqiang Airport,Jinan,China,ZSJN,36.857200622558594,117.21600341796876,76,8,1068.4267192750676
3U,4608,CKG,3393,TNA,4108,Chongqing Jiangbei International Airport,Chongqing,China,ZUCK,29.719200134277344,106.64199829101562,1365,8,Yaoqiang Airport,Jinan,China,ZSJN,36.857200622558594,117.21600341796876,76,8,1261.8565441177855
3U,4608,CTU,3395,TNA,4108,Chengdu Shuangliu International Airport,Chengdu,China,ZUUU,30.578500747680664,103.9469985961914,1625,8,Yaoqiang Airport,Jinan,China,ZSJN,36.857200622558594,117.21600341796876,76,8,1409.9498649266504
3U,4608,DLC,3404,TNA,4108,Zhoushuizi Airport,Dalian,China,ZYTL,38.9656982421875,121.53900146484376,107,8,Yaoqiang Airport,Jinan,China,ZSJN,36.857200622558594,117.21600341796876,76,8,445.7890748751282
3U,4608,HRB,3400,TNA,4108,Taiping Airport,Harbin,China,ZYHB,45.6234016418457,126.25,457,8,Yaoqiang Airport,Jinan,China,ZSJN,36.857200622558594,117.21600341796876,76,8,1231.4718711035957
